W 00800000 044e 2000  pc=000710cc  t=6.663156 s=293845
W 00800000 044f 0010  pc=000710da  t=6.663172 s=293845
W 00800000 048e 0300  pc=000710e8  t=6.663188 s=293846
W 00800000 048f 0000  pc=000710f6  t=6.663204 s=293847
W 00800000 044e 2000  pc=0007110a  t=6.663221 s=293848
W 00800000 044f 0000  pc=00071118  t=6.663237 s=293848
W 00800000 048e 0300  pc=00071126  t=6.663253 s=293849
W 00800000 048f 0000  pc=00071134  t=6.663269 s=293850
W 00800000 044e 2000  pc=00071148  t=6.663286 s=293850
W 00800000 044f 0000  pc=00071156  t=6.663302 s=293851
W 00800000 048e 0300  pc=00071164  t=6.663318 s=293852
W 00800000 048f 0000  pc=00071182  t=6.663335 s=293853
W 00800000 044e 2000  pc=000710cc  t=6.663352 s=293853
W 00800000 044f 0010  pc=000710da  t=6.663368 s=293854
W 00800000 048e 0300  pc=000710e8  t=6.663384 s=293855
W 00800000 048f 0000  pc=000710f6  t=6.663400 s=293855
W 00800000 044e 2000  pc=0007110a  t=6.663416 s=293856
W 00800000 044f 0000  pc=00071118  t=6.663433 s=293857
W 00800000 048e 0300  pc=00071126  t=6.663449 s=293858
W 00800000 048f 0000  pc=00071134  t=6.663465 s=293858
W 00800000 044e 2000  pc=00071148  t=6.663481 s=293859
W 00800000 044f 0000  pc=00071156  t=6.663498 s=293860
W 00800000 048e 0300  pc=00071164  t=6.663514 s=293860
W 00800000 048f 0000  pc=00071182  t=6.663530 s=293861
W 00800000 044e 2000  pc=000710cc  t=6.663547 s=293862
W 00800000 044f 0010  pc=000710da  t=6.663563 s=293863
W 00800000 048e 0300  pc=000710e8  t=6.663580 s=293863
W 00800000 048f 0000  pc=000710f6  t=6.663596 s=293864
W 00800000 044e 2000  pc=0007110a  t=6.663612 s=293865
W 00800000 044f 0000  pc=00071118  t=6.663628 s=293866
W 00800000 048e 0300  pc=00071126  t=6.663645 s=293866
W 00800000 048f 0000  pc=00071134  t=6.663661 s=293867
W 00800000 044e 2000  pc=00071148  t=6.663677 s=293868
W 00800000 044f 0000  pc=00071156  t=6.663693 s=293868
W 00800000 048e 0300  pc=00071164  t=6.663710 s=293869
W 00800000 048f 0000  pc=00071182  t=6.663726 s=293870
W 00800000 044e 2000  pc=000710cc  t=6.663743 s=293871
W 00800000 044f 0010  pc=000710da  t=6.663759 s=293871
W 00800000 048e 0300  pc=000710e8  t=6.663775 s=293872
W 00800000 048f 0000  pc=000710f6  t=6.663791 s=293873
W 00800000 044e 2000  pc=0007110a  t=6.663808 s=293873
W 00800000 044f 0000  pc=00071118  t=6.663824 s=293874
W 00800000 048e 0300  pc=00071126  t=6.663840 s=293875
W 00800000 048f 0000  pc=00071134  t=6.663856 s=293876
W 00800000 044e 2000  pc=00071148  t=6.663873 s=293876
W 00800000 044f 0000  pc=00071156  t=6.663889 s=293877
W 00800000 048e 0300  pc=00071164  t=6.663905 s=293878
W 00800000 048f 0000  pc=00071182  t=6.663921 s=293878
W 00800000 044e 2000  pc=000710cc  t=6.663938 s=293879
W 00800000 044f 0010  pc=000710da  t=6.663955 s=293880
W 00800000 048e 0300  pc=000710e8  t=6.663971 s=293881
W 00800000 048f 0000  pc=000710f6  t=6.663987 s=293881
W 00800000 044e 2000  pc=0007110a  t=6.664003 s=293882
W 00800000 044f 0000  pc=00071118  t=6.664020 s=293883
W 00800000 048e 0300  pc=00071126  t=6.664036 s=293883
W 00800000 048f 0000  pc=00071134  t=6.664052 s=293884
W 00800000 044e 2000  pc=00071148  t=6.664068 s=293885
W 00800000 044f 0000  pc=00071156  t=6.664085 s=293886
W 00800000 048e 0300  pc=00071164  t=6.664101 s=293886
W 00800000 048f 0000  pc=00071182  t=6.664117 s=293887
W 00800000 044e 2000  pc=000710cc  t=6.664134 s=293888
W 00800000 044f 0010  pc=000710da  t=6.664150 s=293889
W 00800000 048e 0300  pc=000710e8  t=6.664167 s=293889
W 00800000 048f 0000  pc=000710f6  t=6.664183 s=293890
W 00800000 044e 2000  pc=0007110a  t=6.664199 s=293891
W 00800000 044f 0000  pc=00071118  t=6.664215 s=293891
W 00800000 048e 0300  pc=00071126  t=6.664231 s=293892
W 00800000 048f 0000  pc=00071134  t=6.664248 s=293893
W 00800000 044e 2000  pc=00071148  t=6.664264 s=293894
W 00800000 044f 0000  pc=00071156  t=6.664280 s=293894
W 00800000 048e 0300  pc=00071164  t=6.664296 s=293895
W 00800000 048f 0000  pc=00071182  t=6.664313 s=293896
W 00800000 044e 2000  pc=000710cc  t=6.664330 s=293896
W 00800000 044f 0010  pc=000710da  t=6.664346 s=293897
W 00800000 048e 0300  pc=000710e8  t=6.664362 s=293898
W 00800000 048f 0000  pc=000710f6  t=6.664378 s=293899
W 00800000 044e 2000  pc=0007110a  t=6.664395 s=293899
W 00800000 044f 0000  pc=00071118  t=6.664411 s=293900
W 00800000 048e 0300  pc=00071126  t=6.664427 s=293901
W 00800000 048f 0000  pc=00071134  t=6.664443 s=293901
W 00800000 044e 2000  pc=00071148  t=6.664460 s=293902
W 00800000 044f 0000  pc=00071156  t=6.664476 s=293903
W 00800000 048e 0300  pc=00071164  t=6.664492 s=293904
W 00800000 048f 0000  pc=00071182  t=6.664508 s=293904
W 00800000 044e 2000  pc=000710cc  t=6.664525 s=293905
W 00800000 044f 0010  pc=000710da  t=6.664542 s=293906
W 00800000 048e 0300  pc=000710e8  t=6.664558 s=293906
W 00800000 048f 0000  pc=000710f6  t=6.664574 s=293907
W 00800000 044e 2000  pc=0007110a  t=6.664590 s=293908
W 00800000 044f 0000  pc=00071118  t=6.664607 s=293909
W 00800000 048e 0300  pc=00071126  t=6.664623 s=293909
W 00800000 048f 0000  pc=00071134  t=6.664639 s=293910
W 00800000 044e 2000  pc=00071148  t=6.664655 s=293911
W 00800000 044f 0000  pc=00071156  t=6.664671 s=293912
W 00800000 048e 0300  pc=00071164  t=6.664688 s=293912
W 00800000 048f 0000  pc=00071182  t=6.664704 s=293913
W 00800000 044e 2000  pc=000710cc  t=6.664721 s=293914
W 00800000 044f 0010  pc=000710da  t=6.664737 s=293914
W 00800000 048e 0300  pc=000710e8  t=6.664753 s=293915
W 00800000 048f 0000  pc=000710f6  t=6.664770 s=293916
W 00800000 044e 2000  pc=0007110a  t=6.664786 s=293917
W 00800000 044f 0000  pc=00071118  t=6.664802 s=293917
W 00800000 048e 0300  pc=00071126  t=6.664818 s=293918
W 00800000 048f 0000  pc=00071134  t=6.664835 s=293919
W 00800000 044e 2000  pc=00071148  t=6.664851 s=293919
W 00800000 044f 0000  pc=00071156  t=6.664867 s=293920
W 00800000 048e 0300  pc=00071164  t=6.664883 s=293921
W 00800000 048f 0000  pc=00071182  t=6.664900 s=293922
W 00800000 0c21 0000  pc=00072768  t=6.664953 s=293924
W 00800000 0c23 0000  pc=00072768  t=6.664973 s=293925
W 00800000 0c25 0000  pc=00072768  t=6.664993 s=293926
W 00800000 0c27 0000  pc=00072768  t=6.665013 s=293927
W 00800000 0c29 0000  pc=00072768  t=6.665033 s=293927
W 00800000 0c2b 0000  pc=00072768  t=6.665053 s=293928
W 00800000 0c61 0000  pc=00072768  t=6.665073 s=293929
W 00800000 0c63 0000  pc=00072768  t=6.665093 s=293930
W 00800000 0c65 0000  pc=00072768  t=6.665113 s=293931
W 00800000 0c67 0000  pc=00072768  t=6.665133 s=293932
W 00800000 0c69 0000  pc=00072768  t=6.665153 s=293933
W 00800000 0c6b 0000  pc=00072768  t=6.665173 s=293934
W 00800000 0ca1 0000  pc=00072768  t=6.665193 s=293935
W 00800000 0ca3 0000  pc=00072768  t=6.665213 s=293935
W 00800000 0ca5 0000  pc=00072768  t=6.665233 s=293936
W 00800000 0ca7 0000  pc=00072768  t=6.665253 s=293937
W 00800000 0ca9 0000  pc=00072768  t=6.665273 s=293938
W 00800000 0cab 0000  pc=00072768  t=6.665293 s=293939
W 00800000 0ce1 0000  pc=00072768  t=6.665313 s=293940
W 00800000 0ce3 0000  pc=00072768  t=6.665334 s=293941
W 00800000 0ce5 0000  pc=00072768  t=6.665354 s=293942
W 00800000 0ce7 0000  pc=00072768  t=6.665374 s=293942
W 00800000 0ce9 0000  pc=00072768  t=6.665394 s=293943
W 00800000 0ceb 0000  pc=00072768  t=6.665414 s=293944
W 00800000 0d21 0000  pc=00072768  t=6.665498 s=293948
W 00800000 0d23 0000  pc=00072768  t=6.665518 s=293949
W 00800000 0d25 0000  pc=00072768  t=6.665538 s=293950
W 00800000 0d27 0000  pc=00072768  t=6.665559 s=293951
W 00800000 0d29 0000  pc=00072768  t=6.665579 s=293952
W 00800000 0d2b 0000  pc=00072768  t=6.665599 s=293952
W 00800000 0d61 0000  pc=00072768  t=6.665619 s=293953
W 00800000 0d63 0000  pc=00072768  t=6.665639 s=293954
W 00800000 0d65 0000  pc=00072768  t=6.665659 s=293955
W 00800000 0d67 0000  pc=00072768  t=6.665679 s=293956
W 00800000 0d69 0000  pc=00072768  t=6.665699 s=293957
W 00800000 0d6b 0000  pc=00072768  t=6.665719 s=293958
W 00800000 0da1 0000  pc=00072768  t=6.665739 s=293959
W 00800000 0da3 0000  pc=00072768  t=6.665759 s=293959
W 00800000 0da5 0000  pc=00072768  t=6.665779 s=293960
W 00800000 0da7 0000  pc=00072768  t=6.665799 s=293961
W 00800000 0da9 0000  pc=00072768  t=6.665819 s=293962
W 00800000 0dab 0000  pc=00072768  t=6.665839 s=293963
W 00800000 0de1 0000  pc=00072768  t=6.665859 s=293964
W 00800000 0de3 0000  pc=00072768  t=6.665879 s=293965
W 00800000 0de5 0000  pc=00072768  t=6.665899 s=293966
W 00800000 0de7 0000  pc=00072768  t=6.665919 s=293967
W 00800000 0de9 0000  pc=00072768  t=6.665939 s=293967
W 00800000 0deb 0000  pc=00072768  t=6.665959 s=293968
W 00800000 0e21 0000  pc=00072768  t=6.665979 s=293969
W 00800000 0e23 0000  pc=00072768  t=6.665999 s=293970
W 00800000 0e25 0000  pc=00072768  t=6.666019 s=293971
W 00800000 0e27 0000  pc=00072768  t=6.666039 s=293972
W 00800000 0e29 0000  pc=00072768  t=6.666059 s=293973
W 00800000 0e2b 0000  pc=00072768  t=6.666079 s=293974
W 00800000 0e61 0000  pc=00072768  t=6.666099 s=293974
W 00800000 0e63 0000  pc=00072768  t=6.666119 s=293975
W 00800000 0e65 0000  pc=00072768  t=6.666140 s=293976
W 00800000 0e67 0000  pc=00072768  t=6.666160 s=293977
W 00800000 0e69 0000  pc=00072768  t=6.666180 s=293978
W 00800000 0e6b 0000  pc=00072768  t=6.666200 s=293979
W 00800000 0ea1 0000  pc=00072768  t=6.666220 s=293980
W 00800000 0ea3 0000  pc=00072768  t=6.666240 s=293981
W 00800000 0ea5 0000  pc=00072768  t=6.666260 s=293982
W 00800000 0ea7 0000  pc=00072768  t=6.666280 s=293982
W 00800000 0ea9 0000  pc=00072768  t=6.666300 s=293983
W 00800000 0eab 0000  pc=00072768  t=6.666320 s=293984
W 00800000 0ee1 0000  pc=00072768  t=6.666340 s=293985
W 00800000 0ee3 0000  pc=00072768  t=6.666360 s=293986
W 00800000 0ee5 0000  pc=00072768  t=6.666380 s=293987
W 00800000 0ee7 0000  pc=00072768  t=6.666400 s=293988
W 00800000 0ee9 0000  pc=00072768  t=6.666420 s=293989
W 00800000 0eeb 0000  pc=00072768  t=6.666440 s=293990
W 00800000 0f21 0000  pc=00072768  t=6.666460 s=293990
W 00800000 0f23 0000  pc=00072768  t=6.666480 s=293991
W 00800000 0f25 0000  pc=00072768  t=6.666500 s=293992
W 00800000 0f27 0000  pc=00072768  t=6.666520 s=293993
W 00800000 0f29 0000  pc=00072768  t=6.666540 s=293994
W 00800000 0f2b 0000  pc=00072768  t=6.666560 s=293995
W 00800000 0f61 0000  pc=00072768  t=6.666580 s=293996
W 00800000 0f63 0000  pc=00072768  t=6.666600 s=293997
W 00800000 0f65 0000  pc=00072768  t=6.666620 s=293997
W 00800000 0f67 0000  pc=00072768  t=6.666640 s=293998
W 00800000 0f69 0000  pc=00072768  t=6.666660 s=293999
W 00800000 0f6b 0000  pc=00072768  t=6.666681 s=294000
W 00800000 0fa1 0000  pc=00072768  t=6.666701 s=294001
W 00800000 0fa3 0000  pc=00072768  t=6.666721 s=294002
W 00800000 0fa5 0000  pc=00072768  t=6.666741 s=294003
W 00800000 0fa7 0000  pc=00072768  t=6.666761 s=294004
W 00800000 0fa9 0000  pc=00072768  t=6.666781 s=294005
W 00800000 0fab 0000  pc=00072768  t=6.666801 s=294005
W 00800000 0fe1 0000  pc=00072768  t=6.666821 s=294006
W 00800000 0fe3 0000  pc=00072768  t=6.666841 s=294007
W 00800000 0fe5 0000  pc=00072768  t=6.666861 s=294008
W 00800000 0fe7 0000  pc=00072768  t=6.666881 s=294009
W 00800000 0fe9 0000  pc=00072768  t=6.666901 s=294010
W 00800000 0feb 0000  pc=00072768  t=6.666921 s=294011
W 00800000 080e 00fa  pc=000711f2  t=6.666938 s=294011
W 00800000 080f 0008  pc=00071646  t=6.666938 s=294011
W 00800000 040f 00c0  pc=00071268  t=6.667781 s=294049
W 00800000 044e 2020  pc=0007127e  t=6.667782 s=294049
W 00800000 044f c900  pc=0007128c  t=6.667798 s=294049
W 00800000 048e 0300  pc=0007129a  t=6.667814 s=294050
W 00800000 048f 0000  pc=000712a8  t=6.667830 s=294051
W 00800000 044e 2021  pc=000712bc  t=6.667847 s=294052
W 00800000 044f c980  pc=000712ca  t=6.667863 s=294052
W 00800000 048e 0300  pc=000712d8  t=6.667879 s=294053
W 00800000 048f 0000  pc=000712e6  t=6.667895 s=294054
W 00800000 044e 2022  pc=000712fa  t=6.667911 s=294054
W 00800000 044f 0000  pc=00071308  t=6.667992 s=294058
W 00800000 048e 0300  pc=00071316  t=6.668009 s=294059
W 00800000 048f 0000  pc=00071324  t=6.668025 s=294059
W 00800000 044e 2023  pc=0007127e  t=6.668041 s=294060
W 00800000 044f 0010  pc=0007128c  t=6.668058 s=294061
W 00800000 048e 0300  pc=0007129a  t=6.668074 s=294062
W 00800000 048f 0000  pc=000712a8  t=6.668090 s=294062
W 00800000 044e 3d24  pc=000712bc  t=6.668106 s=294063
W 00800000 044f 0000  pc=000712ca  t=6.668123 s=294064
W 00800000 048e 0300  pc=000712d8  t=6.668139 s=294064
W 00800000 048f 0000  pc=000712e6  t=6.668155 s=294065
W 00800000 044e 2025  pc=000712fa  t=6.668171 s=294066
W 00800000 044f 0000  pc=00071308  t=6.668188 s=294067
W 00800000 048e 0300  pc=00071316  t=6.668204 s=294067
W 00800000 048f 0000  pc=00071324  t=6.668220 s=294068
W 00800000 044e 2026  pc=0007127e  t=6.668236 s=294069
W 00800000 044f 0010  pc=0007128c  t=6.668253 s=294069
W 00800000 048e 0300  pc=0007129a  t=6.668269 s=294070
W 00800000 048f 0000  pc=000712a8  t=6.668285 s=294071
W 00800000 044e 2027  pc=000712bc  t=6.668301 s=294072
W 00800000 044f 0000  pc=000712ca  t=6.668318 s=294072
W 00800000 048e 0300  pc=000712d8  t=6.668334 s=294073
W 00800000 048f 0000  pc=000712e6  t=6.668350 s=294074
W 00800000 044e 2028  pc=000712fa  t=6.668366 s=294074
W 00800000 044f 0000  pc=00071308  t=6.668383 s=294075
W 00800000 048e 0300  pc=00071316  t=6.668399 s=294076
W 00800000 048f 0000  pc=00071324  t=6.668415 s=294077
W 00800000 044e 2029  pc=0007127e  t=6.668432 s=294077
W 00800000 044f 0010  pc=0007128c  t=6.668448 s=294078
W 00800000 048e 0300  pc=0007129a  t=6.668464 s=294079
W 00800000 048f 0000  pc=000712a8  t=6.668480 s=294079
W 00800000 044e 202a  pc=000712bc  t=6.668497 s=294080
W 00800000 044f 0000  pc=000712ca  t=6.668513 s=294081
W 00800000 048e 0300  pc=000712d8  t=6.668529 s=294082
W 00800000 048f 0000  pc=000712e6  t=6.668545 s=294082
W 00800000 044e 202b  pc=000712fa  t=6.668562 s=294083
W 00800000 044f 0000  pc=00071308  t=6.668578 s=294084
W 00800000 048e 0300  pc=00071316  t=6.668594 s=294084
W 00800000 048f 0000  pc=00071324  t=6.668610 s=294085
W 00800000 044e 202c  pc=0007127e  t=6.668627 s=294086
W 00800000 044f 0010  pc=0007128c  t=6.668643 s=294087
W 00800000 048e 0300  pc=0007129a  t=6.668659 s=294087
W 00800000 048f 0000  pc=000712a8  t=6.668675 s=294088
W 00800000 044e 202d  pc=000712bc  t=6.668692 s=294089
W 00800000 044f 0000  pc=000712ca  t=6.668708 s=294090
W 00800000 048e 0300  pc=000712d8  t=6.668724 s=294090
W 00800000 048f 0000  pc=000712e6  t=6.668740 s=294091
W 00800000 044e 202e  pc=000712fa  t=6.668757 s=294092
W 00800000 044f 0000  pc=00071308  t=6.668773 s=294092
W 00800000 048e 0300  pc=00071316  t=6.668789 s=294093
W 00800000 048f 0000  pc=00071324  t=6.668805 s=294094
W 00800000 044e 202f  pc=0007127e  t=6.668822 s=294095
W 00800000 044f 0010  pc=0007128c  t=6.668838 s=294095
W 00800000 048e 0300  pc=0007129a  t=6.668854 s=294096
W 00800000 048f 0000  pc=000712a8  t=6.668870 s=294097
W 00800000 044e 2030  pc=000712bc  t=6.668887 s=294097
W 00800000 044f 0000  pc=000712ca  t=6.668903 s=294098
W 00800000 048e 0300  pc=000712d8  t=6.668919 s=294099
W 00800000 048f 0000  pc=000712e6  t=6.668935 s=294100
W 00800000 044e 2031  pc=000712fa  t=6.668952 s=294100
W 00800000 044f 0000  pc=00071308  t=6.668968 s=294101
W 00800000 048e 0300  pc=00071316  t=6.668984 s=294102
W 00800000 048f 0000  pc=00071324  t=6.669000 s=294102
W 00800000 044e 2000  pc=0007127e  t=6.669017 s=294103
W 00800000 044f 0010  pc=0007128c  t=6.669033 s=294104
W 00800000 048e 0300  pc=0007129a  t=6.669049 s=294105
W 00800000 048f 0000  pc=000712a8  t=6.669066 s=294105
W 00800000 044e 2000  pc=000712bc  t=6.669082 s=294106
W 00800000 044f 0000  pc=000712ca  t=6.669098 s=294107
W 00800000 048e 0300  pc=000712d8  t=6.669114 s=294107
W 00800000 048f 0000  pc=000712e6  t=6.669130 s=294108
W 00800000 044e 2000  pc=000712fa  t=6.669147 s=294109
W 00800000 044f 0000  pc=00071308  t=6.669163 s=294110
W 00800000 048e 0300  pc=00071316  t=6.669179 s=294110
W 00800000 048f 0000  pc=00071324  t=6.669195 s=294111
W 00800000 044e 2000  pc=00071354  t=6.669212 s=294112
W 00800000 044f 0010  pc=00071362  t=6.669229 s=294112
W 00800000 048e 0300  pc=00071370  t=6.669245 s=294113
W 00800000 048f 0000  pc=0007137e  t=6.669261 s=294114
W 00800000 044e 2000  pc=00071392  t=6.669277 s=294115
W 00800000 044f 0000  pc=000713a0  t=6.669293 s=294115
W 00800000 048e 0300  pc=000713ae  t=6.669310 s=294116
W 00800000 048f 0000  pc=000713bc  t=6.669326 s=294117
W 00800000 044e 2000  pc=000713d0  t=6.669342 s=294117
W 00800000 044f 0000  pc=000713de  t=6.669358 s=294118
W 00800000 048e 0300  pc=000713ec  t=6.669375 s=294119
W 00800000 048f 0000  pc=0007140a  t=6.669391 s=294120
W 00800000 044e 2000  pc=00071354  t=6.669408 s=294120
W 00800000 044f 0010  pc=00071362  t=6.669424 s=294121
W 00800000 048e 0300  pc=00071370  t=6.669440 s=294122
W 00800000 048f 0000  pc=0007137e  t=6.669457 s=294123
W 00800000 044e 2000  pc=00071392  t=6.669473 s=294123
W 00800000 044f 0000  pc=000713a0  t=6.669489 s=294124
W 00800000 048e 0300  pc=000713ae  t=6.669505 s=294125
W 00800000 048f 0000  pc=000713bc  t=6.669522 s=294125
W 00800000 044e 2000  pc=000713d0  t=6.669538 s=294126
W 00800000 044f 0000  pc=000713de  t=6.669554 s=294127
W 00800000 048e 0300  pc=000713ec  t=6.669570 s=294128
W 00800000 048f 0000  pc=0007140a  t=6.669587 s=294128
W 00800000 044e 2000  pc=00071354  t=6.669604 s=294129
W 00800000 044f 0010  pc=00071362  t=6.669620 s=294130
W 00800000 048e 0300  pc=00071370  t=6.669636 s=294130
W 00800000 048f 0000  pc=0007137e  t=6.669652 s=294131
W 00800000 044e 2000  pc=00071392  t=6.669669 s=294132
W 00800000 044f 0000  pc=000713a0  t=6.669685 s=294133
W 00800000 048e 0300  pc=000713ae  t=6.669701 s=294133
W 00800000 048f 0000  pc=000713bc  t=6.669717 s=294134
W 00800000 044e 2000  pc=000713d0  t=6.669734 s=294135
W 00800000 044f 0000  pc=000713de  t=6.669750 s=294135
W 00800000 048e 0300  pc=000713ec  t=6.669766 s=294136
W 00800000 048f 0000  pc=0007140a  t=6.669782 s=294137
W 00800000 044e 2000  pc=00071354  t=6.669799 s=294138
W 00800000 044f 0010  pc=00071362  t=6.669815 s=294138
W 00800000 048e 0300  pc=00071370  t=6.669832 s=294139
W 00800000 048f 0000  pc=0007137e  t=6.669848 s=294140
W 00800000 044e 2000  pc=00071392  t=6.669864 s=294141
W 00800000 044f 0000  pc=000713a0  t=6.669880 s=294141
W 00800000 048e 0300  pc=000713ae  t=6.669897 s=294142
W 00800000 048f 0000  pc=000713bc  t=6.669913 s=294143
W 00800000 044e 2000  pc=000713d0  t=6.669929 s=294143
W 00800000 044f 0000  pc=000713de  t=6.669945 s=294144
W 00800000 048e 0300  pc=000713ec  t=6.669962 s=294145
W 00800000 048f 0000  pc=0007140a  t=6.669978 s=294146
W 00800000 044e 2000  pc=00071354  t=6.669995 s=294146
W 00800000 044f 0010  pc=00071362  t=6.670011 s=294147
W 00800000 048e 0300  pc=00071370  t=6.670027 s=294148
W 00800000 048f 0000  pc=0007137e  t=6.670044 s=294148
W 00800000 044e 2000  pc=00071392  t=6.670060 s=294149
W 00800000 044f 0000  pc=000713a0  t=6.670076 s=294150
W 00800000 048e 0300  pc=000713ae  t=6.670092 s=294151
W 00800000 048f 0000  pc=000713bc  t=6.670108 s=294151
W 00800000 044e 2000  pc=000713d0  t=6.670125 s=294152
W 00800000 044f 0000  pc=000713de  t=6.670141 s=294153
W 00800000 048e 0300  pc=000713ec  t=6.670157 s=294153
W 00800000 048f 0000  pc=0007140a  t=6.670174 s=294154
W 00800000 044e 2000  pc=00071354  t=6.670191 s=294155
W 00800000 044f 0010  pc=00071362  t=6.670207 s=294156
W 00800000 048e 0300  pc=00071370  t=6.670223 s=294156
W 00800000 048f 0000  pc=0007137e  t=6.670239 s=294157
W 00800000 044e 2000  pc=00071392  t=6.670255 s=294158
W 00800000 044f 0000  pc=000713a0  t=6.670272 s=294158
W 00800000 048e 0300  pc=000713ae  t=6.670288 s=294159
W 00800000 048f 0000  pc=000713bc  t=6.670304 s=294160
W 00800000 044e 2000  pc=000713d0  t=6.670320 s=294161
W 00800000 044f 0000  pc=000713de  t=6.670337 s=294161
W 00800000 048e 0300  pc=000713ec  t=6.670353 s=294162
W 00800000 048f 0000  pc=0007140a  t=6.670369 s=294163
W 00800000 044e 2000  pc=00071354  t=6.670386 s=294164
W 00800000 044f 0010  pc=00071362  t=6.670402 s=294164
W 00800000 048e 0300  pc=00071370  t=6.670419 s=294165
W 00800000 048f 0000  pc=0007137e  t=6.670516 s=294169
W 00800000 044e 2000  pc=00071392  t=6.670532 s=294170
W 00800000 044f 0000  pc=000713a0  t=6.670548 s=294171
W 00800000 048e 0300  pc=000713ae  t=6.670565 s=294171
W 00800000 048f 0000  pc=000713bc  t=6.670581 s=294172
W 00800000 044e 2000  pc=000713d0  t=6.670597 s=294173
W 00800000 044f 0000  pc=000713de  t=6.670613 s=294174
W 00800000 048e 0300  pc=000713ec  t=6.670630 s=294174
W 00800000 048f 0000  pc=0007140a  t=6.670646 s=294175
W 00800000 044e 2000  pc=00071354  t=6.670663 s=294176
W 00800000 044f 0010  pc=00071362  t=6.670679 s=294176
W 00800000 048e 0300  pc=00071370  t=6.670695 s=294177
W 00800000 048f 0000  pc=0007137e  t=6.670712 s=294178
W 00800000 044e 2000  pc=00071392  t=6.670728 s=294179
W 00800000 044f 0000  pc=000713a0  t=6.670744 s=294179
W 00800000 048e 0300  pc=000713ae  t=6.670760 s=294180
W 00800000 048f 0000  pc=000713bc  t=6.670777 s=294181
W 00800000 044e 2000  pc=000713d0  t=6.670793 s=294181
W 00800000 044f 0000  pc=000713de  t=6.670809 s=294182
W 00800000 048e 0300  pc=000713ec  t=6.670825 s=294183
W 00800000 048f 0000  pc=0007140a  t=6.670842 s=294184
W 00800000 044e 2000  pc=00071354  t=6.670859 s=294184
W 00800000 044f 0010  pc=00071362  t=6.670875 s=294185
W 00800000 048e 0300  pc=00071370  t=6.670891 s=294186
W 00800000 048f 0000  pc=0007137e  t=6.670907 s=294187
W 00800000 044e 2000  pc=00071392  t=6.670924 s=294187
W 00800000 044f 0000  pc=000713a0  t=6.670940 s=294188
W 00800000 048e 0300  pc=000713ae  t=6.670956 s=294189
W 00800000 048f 0000  pc=000713bc  t=6.670972 s=294189
W 00800000 044e 2000  pc=000713d0  t=6.670988 s=294190
W 00800000 044f 0000  pc=000713de  t=6.671005 s=294191
W 00800000 048e 0300  pc=000713ec  t=6.671021 s=294192
W 00800000 048f 0000  pc=0007140a  t=6.671037 s=294192
W 00800000 044e 2032  pc=0007143c  t=6.671054 s=294193
W 00800000 044f ca00  pc=0007144a  t=6.671070 s=294194
W 00800000 048e 0300  pc=00071458  t=6.671087 s=294194
W 00800000 048f 0000  pc=00071466  t=6.671103 s=294195
W 00800000 044e 2033  pc=0007147a  t=6.671119 s=294196
W 00800000 044f ca80  pc=00071488  t=6.671135 s=294197
W 00800000 048e 0300  pc=00071496  t=6.671151 s=294197
W 00800000 048f 0000  pc=000714a4  t=6.671168 s=294198
W 00800000 044e 2034  pc=000714b8  t=6.671184 s=294199
W 00800000 044f 0000  pc=000714c6  t=6.671200 s=294199
W 00800000 048e 0300  pc=000714d4  t=6.671216 s=294200
W 00800000 048f 0000  pc=000714e2  t=6.671233 s=294201
W 00800000 044e 2035  pc=0007143c  t=6.671249 s=294202
W 00800000 044f 0010  pc=0007144a  t=6.671265 s=294202
W 00800000 048e 0300  pc=00071458  t=6.671282 s=294203
W 00800000 048f 0000  pc=00071466  t=6.671298 s=294204
W 00800000 044e 3e36  pc=0007147a  t=6.671314 s=294204
W 00800000 044f 0000  pc=00071488  t=6.671330 s=294205
W 00800000 048e 0300  pc=00071496  t=6.671347 s=294206
W 00800000 048f 0000  pc=000714a4  t=6.671363 s=294207
W 00800000 044e 2037  pc=000714b8  t=6.671379 s=294207
W 00800000 044f 0000  pc=000714c6  t=6.671395 s=294208
W 00800000 048e 0300  pc=000714d4  t=6.671412 s=294209
W 00800000 048f 0000  pc=000714e2  t=6.671428 s=294209
W 00800000 044e 2038  pc=0007143c  t=6.671444 s=294210
W 00800000 044f 0010  pc=0007144a  t=6.671461 s=294211
W 00800000 048e 0300  pc=00071458  t=6.671477 s=294212
W 00800000 048f 0000  pc=00071466  t=6.671493 s=294212
W 00800000 044e 2039  pc=0007147a  t=6.671509 s=294213
W 00800000 044f 0000  pc=00071488  t=6.671526 s=294214
W 00800000 048e 0300  pc=00071496  t=6.671542 s=294214
W 00800000 048f 0000  pc=000714a4  t=6.671558 s=294215
W 00800000 044e 203a  pc=000714b8  t=6.671574 s=294216
W 00800000 044f 0000  pc=000714c6  t=6.671590 s=294217
W 00800000 048e 0300  pc=000714d4  t=6.671607 s=294217
W 00800000 048f 0000  pc=000714e2  t=6.671623 s=294218
W 00800000 044e 203b  pc=0007143c  t=6.671639 s=294219
W 00800000 044f 0010  pc=0007144a  t=6.671656 s=294220
W 00800000 048e 0300  pc=00071458  t=6.671672 s=294220
W 00800000 048f 0000  pc=00071466  t=6.671688 s=294221
W 00800000 044e 203c  pc=0007147a  t=6.671704 s=294222
W 00800000 044f 0000  pc=00071488  t=6.671721 s=294222
